Label,Title,Poet,Poem,Tags,Poem_word_count,Poem_char_count
death,"Substantiation, part 1",Jake Adam York,"And the way the jury chose to believe the ridiculous stories of the defense. . . . — Mamie Till, 1955 . . . with truth absent, hypocrisy and myth have flourished. . . . —Look, January 1956 The sheriff says it wasn't Till we pulled from the river, that man was as white as I am, white as cotton blowed by the cotton gin fan that weighed him down, looked like he'd lain there weeks, not a kid at all. He was a stranger just out of Money, recalled by a store clerk, a hobo, and a crossroad guitarist. The reporter finds them at the once abandoned crossing. They say it's like the sheriff says, came up one night, headed Clarksdale way, another one, hat pulled down, right behind. Three days later, the bluesman says, a plague of starlings gathered into little boys those who fished and found the dead man's foot. The reporter stares into his cataracted, cotton eyes. He cannot find them, no matter where he looks.","['living', 'death', 'social commentaries', 'history & politics', 'race & ethnicity']",170,910
death,After the Funeral,Peter Everwine,"We opened closets and bureau drawers and packed away, in boxes, dresses and shoes, the silk underthings still wrapped in tissue. We sorted through cedar chests. We gathered and set aside the keepsakes and the good silver and brought up from the coal cellar jars of tomato sauce, peppers, jellied fruit. We dismantled, we took down from the walls, we bundled and carted off and swept clean. Goodbye, goodbye, we said, closing the door behind us, going our separate ways from the house we had emptied, and which, in the coming days, we would fill again and empty and try to fill again.","['living', 'death', 'sorrow & grieving', 'time & brevity']",103,583
death,"A Bird, came down the Walk - (359)",Emily Dickinson,"A Bird, came down the Walk - He did not know I saw - He bit an Angle Worm in halves And ate the fellow, raw, And then, he drank a Dew From a convenient Grass - And then hopped sidewise to the Wall To let a Beetle pass - He glanced with rapid eyes, That hurried all abroad - They looked like frightened Beads, I thought, He stirred his Velvet Head. - Like one in danger, Cautious, I offered him a Crumb, And he unrolled his feathers, And rowed him softer Home - Than Oars divide the Ocean, Too silver for a seam, Or Butterflies, off Banks of Noon, Leap, plashless as they swim.","['living', 'death', 'nature', 'animals']",115,576
death,In Lent,Cleopatra Mathis,"Dead deer a week now by the snowy gate. Do I have to watch it be eaten? Do I have to see who comes first, who quarrels, who stays? And there is the question of the night, what flesh preferred by which creature— what sinew and fat, the organs, the eyes. These appetites: it’s enough to know the swoop and cut of wings over the snarl of something leaping away. Do I have to see the icy figure fused to the ground, scrabbled snow, not lovely or deep, but the surface of something spoiled? By now the rib bones arch above it all, unbroken light shining between them, above the black cavity. And I hear the crows, complaint, complaint splitting the morning, hunched over the skull. They know their offices.","['living', 'death', 'the body', 'nature', 'animals']",130,701
death,Sickroom,Robert Winner,"I try to carry the gravestone from the darkness of my mother's sickroom— scratches of light around drawn shades— outside, the gold and red of autumn. She is like a queen in exile scraping with her nails on silk walls her message of anger, her weak insatiable demands and regrets. I want her to grow rosy old like a maple leaf, ripening, yielding only to that ice edged wind that must come and cut her down—like me, like everyone.","['living', 'death', 'growing old', 'health & illness', 'time & brevity', 'nature', 'fall']",79,429
death,Darkness Starts,Christian Wiman,A shadow in the shape of a house slides out of a house and loses its shape on the lawn. Trees seek each other as the wind within them dies. Darkness starts inside of things but keeps on going when the things are gone. Barefoot careless in the farthest parts of the yard children become their cries.,"['living', 'death', 'time & brevity']",57,298
death,1 January 1965,Joseph Brodsky,"The Wise Men will unlearn your name. Above your head no star will flame. One weary sound will be the same— the hoarse roar of the gale. The shadows fall from your tired eyes as your lone bedside candle dies, for here the calendar breeds nights till stores of candles fail. What prompts this melancholy key? A long familiar melody. It sounds again. So let it be. Let it sound from this night. Let it sound in my hour of death— as gratefulness of eyes and lips for that which sometimes makes us lift our gaze to the far sky. You glare in silence at the wall. Your stocking gapes: no gifts at all. It's clear that you are now too old to trust in good Saint Nick; that it's too late for miracles. —But suddenly, lifting your eyes to heaven's light, you realize: your life is a sheer gift.","['living', 'death', 'growing old', 'time & brevity', 'nature', 'winter', 'new year']",150,784
death,Kingdom of Dirt,Cynthia Cruz,"Soon the ambassadors from the Netherworld Will begin Their jet-like descent. Death, Disguised inside me, already, As sleaze. Grime and her magnificent seed. Brother Rainer Clutching his Bible, hallucinating helicopters. Brother Rainer, child-like and wrecked. Infamy, and the cosmology of chronic Raveling and unraveling. Or, Displaced insanity. Dirty Cindy, little Glitter of her father’s Spit: invisible, androgynous, a fragment of His, found at the bottom of his dream chest. Draped in my black cape of smut glue and Subterranean, they mistake me for A man in drag in my nasty Boots. Why just look: a manifestation Of stars. Or, appoint me hustler of Brutal Rainer and his kinky noir Scheme: me, at thirteen, on the beach In a candy-striped bikini. In time or out of time, Glamorine. Groom of the Underworld, please Come with me To the discotheque at the end Of the world. Piss- Elegant at the halfway House for the trashed and gone galore. Meet me in the love- Burned orchard Where the beautiful doomed Meet at last.","['living', 'death', 'the body']",170,1020
death,The Poets light but Lamps — (930),Emily Dickinson,The Poets light but Lamps — Themselves — go out — The Wicks they stimulate If vital Light Inhere as do the Suns — Each Age a Lens Disseminating their Circumference —,"['living', 'death', 'nature', 'stars', 'planets', 'heavens']",32,165
death,Crumbling is not an instant's Act (1010),Emily Dickinson,"Crumbling is not an instant's Act A fundamental pause Dilapidation's processes Are organized Decays — 'Tis first a Cobweb on the Soul A Cuticle of Dust A Borer in the Axis An Elemental Rust — Ruin is formal — Devil's work Consecutive and slow — Fail in an instant, no man did Slipping — is Crashe's law —","['living', 'death', 'growing old', 'the body', 'time & brevity', 'arts & sciences', 'sciences']",58,304
death,Night Work,Ed Bok Lee,"All summer, the city engine's low roar capsizes our bodies into sleep, groans, evacuation— Lost to a watery anamnesis so warm it requires a raft thatched from death's flotsam to necklace its shore I swim on, calling your name In my dreams, something is always deserting But tonight, no fast shadows of birds No oceanic flowers disrobing butterflies or bright beach of child's porridge and bones— Instead, someone weaving a net from fallen hair in and around our bed to catch the breath, blood, and ritual motions that oiled us as one candle in a cave In your dreams, someone is always resisting being savedMy teeth are on fire, you say I saidDon't fly for the labyrinth, once I thought you were admonishing me to go away I don't remember most others, a thousand seasons phonographed in through a wounded windowEveryone can't have a cactus Just o.k. empty all the rice from my legs","['living', 'death', 'the body', 'the mind']",154,880
death,Several Altitudes of Not Talking,Wendy Xu,You are part of other people but not like them. You live in a little wooden box and wake up with your face in your palm and some sunlight. Which is a sign of resignation but not for you. Which is part of what I meant by trying to effect change in myself and also talking. By describing to you that before a city can become spectacular its buildings must put on an iron gown. And then some workers climb all around it. And it is like having no teeth because you are waiting for better teeth. I tell you I am very attached to my old teeth. In a game called all of thisis hypothetical I did not once slide my teeth across the table. I do not even remember what you offered as the hypothetical exchange for a life where I only drink soup. There were some girls on their bikes and wind. There were some people reuniting after many years apart or just a day. You were not like everyone else making demands with wild gesticulations. I thought about maybe trying to sharpen my knowledge of jokes. I thought about really needing a hug. A very important car with sirens rumbled by and sounded exactly right.,"['living', 'death', 'sorrow & grieving', 'nature', 'weather']",209,1097
death,The Lynching,Claude McKay,"His spirit is smoke ascended to high heaven.His father, by the cruelest way of pain,","['living', 'death', 'social commentaries', 'crime & punishment', 'history & politics', 'race & ethnicity', 'war & conflict']",15,84
death,hill wife,Jody Gladding,beside the grave the ties gave was she there everywhere in the fern or return when he called her of black alder on her lips the fresh chips or felled tree she was free and no child and too wild,"['living', 'death', 'nature', 'social commentaries', 'gender & sexuality']",40,193
death,Had Death Not Had Me in Tears,Kofi Awoonor,"Had death not had me in tears I would have seen the barges on life's stream sail. I would have heard sorrow songs in groves where the road was lost long where men foot prints mix with other men foot prints By the road I wait ""death is better, death is better"" came the song I am by the roadside looking for the road death is better, death is much better Had death not had me in tears I would have seen the barges I would have found the road and heard the sorrow songs. The land wreathes in rhythm with your soul, caressed by history and cruel geography landscape ineffable yet screaming eloquent resonant like the drums of after harvests. We pile rocks on terracing love Carry the pithy cloth to cover the hearths of our mother. Come now, you lucky ones come to the festival of corn and lamb to the finest feast of this land come, now, your lovers have unfurled their cloths their thighs glistening like golden knives ready for the plunging, for the plentiful loving time. To whom shall I turn to what shall I tell my woes ? My kinsmen, the desert tree denied us sustenance long before the drought. To whom shall I turn to whom shall I tell my woes? Some say tell the mother goat she too is my kinswoman elemental sister of your clan But I cannot tell the mother goat for she is not here.","['living', 'death', 'disappointment & failure', 'life choices', 'sorrow & grieving']",246,1288
death,As the Team's Head Brass,Edward Thomas,"As the team’s head-brass flashed out on the turn The lovers disappeared into the wood. I sat among the boughs of the fallen elm That strewed an angle of the fallow, and Watched the plough narrowing a yellow square Of charlock. Every time the horses turned Instead of treading me down, the ploughman leaned Upon the handles to say or ask a word, About the weather, next about the war. Scraping the share he faced towards the wood, And screwed along the furrow till the brass flashed Once more. The blizzard felled the elm whose crest I sat in, by a woodpecker’s round hole, The ploughman said. “When will they take it away?” “When the war’s over.” So the talk began— One minute and an interval of ten, A minute more and the same interval. “Have you been out?” “No.” “And don’t want to, perhaps?” “If I could only come back again, I should. I could spare an arm. I shouldn’t want to lose A leg. If I should lose my head, why, so, I should want nothing more. . . . Have many gone From here?” “Yes.” “Many lost?” “Yes, a good few. Only two teams work on the farm this year. One of my mates is dead. The second day In France they killed him. It was back in March, The very night of the blizzard, too. Now if He had stayed here we should have moved the tree.” “And I should not have sat here. Everything Would have been different. For it would have been Another world.” “Ay, and a better, though If we could see all all might seem good.” Then The lovers came out of the wood again: The horses started and for the last time I watched the clods crumble and topple over After the ploughshare and the stumbling team.","['living', 'death', 'nature', 'animals', 'social commentaries', 'town & country life', 'war & conflict']",306,1606
death,Absolution,Siegfried Sassoon,"The anguish of the earth absolves our eyes Till beauty shines in all that we can see. War is our scourge; yet war has made us wise, And, fighting for our freedom, we are free. Horror of wounds and anger at the foe, And loss of things desired; all these must pass. We are the happy legion, for we know Time's but a golden wind that shakes the grass. There was an hour when we were loth to part From life we longed to share no less than others. Now, having claimed this heritage of heart, What need we more, my comrades and my brothers?","['living', 'death', 'social commentaries', 'war & conflict', 'mythology & folklore', 'heroes & patriotism']",105,534
death,The Death Bed,Siegfried Sassoon,"He drowsed and was aware of silence heaped Round him, unshaken as the steadfast walls; Aqueous like floating rays of amber light, Soaring and quivering in the wings of sleep. Silence and safety; and his mortal shore Lipped by the inward, moonless waves of death. Someone was holding water to his mouth. He swallowed, unresisting; moaned and dropped Through crimson gloom to darkness; and forgot The opiate throb and ache that was his wound. Water—calm, sliding green above the weir; Water—a sky-lit alley for his boat, Bird-voiced, and bordered with reflected flowers And shaken hues of summer: drifting down, He dipped contented oars, and sighed, and slept. Night, with a gust of wind, was in the ward, Blowing the curtain to a gummering curve. Night. He was blind; he could not see the stars Glinting among the wraiths of wandering cloud; Queer blots of colour, purple, scarlet, green, Flickered and faded in his drowning eyes. Rain—he could hear it rustling through the dark; Fragrance and passionless music woven as one; Warm rain on drooping roses; pattering showers That soak the woods; not the harsh rain that sweeps Behind the thunder, but a trickling peace, Gently and slowly washing life away. He stirred, shifting his body; then the pain Leaped like a prowling beast, and gripped and tore His groping dreams with grinding claws and fangs. But someone was beside him; soon he lay Shuddering because that evil thing had passed. And death, who'd stepped toward him, paused and stared. Light many lamps and gather round his bed. Lend him your eyes, warm blood, and will to live. Speak to him; rouse him; you may save him yet. He's young; he hated war; how should he die When cruel old campaigners win safe through? But death replied: “I choose him.” So he went, And there was silence in the summer night; Silence and safety; and the veils of sleep. Then, far away, the thudding of the guns.","['living', 'death', 'social commentaries', 'war & conflict']",326,1897
death,The General,Siegfried Sassoon,"“Good-morning, good-morning!” the General saidWhen we met him last week on our way to the line.Now the soldiers he smiled at are most of 'em dead,And we're cursing his staff for incompetent swine.“He's a cheery old card,” grunted Harry to JackAs they slogged up to Arras with rifle and pack.But he did for them both by his plan of attack.","['living', 'death', 'social commentaries', 'war & conflict']",60,338
death,Fragment,Rupert Brooke,"I strayed about the deck, an hour, to-night Under a cloudy moonless sky; and peeped In at the windows, watched my friends at table, Or playing cards, or standing in the doorway, Or coming out into the darkness. Still No one could see me. I would have thought of them—Heedless, within a week of battle—in pity, Pride in their strength and in the weight and firmness And link’d beauty of bodies, and pity that This gay machine of splendour ’ld soon be broken, Thought little of, pashed, scattered. … Only, always, I could but see them—against the lamplight—pass Like coloured shadows, thinner than filmy glass, Slight bubbles, fainter than the wave’s faint light, That broke to phosphorus out in the night, Perishing things and strange ghosts—soon to die To other ghosts—this one, or that, or I.","['living', 'death', 'sorrow & grieving', 'social commentaries', 'war & conflict', 'mythology & folklore', 'heroes & patriotism']",136,793
death,"Such, Such is Death",Charles Hamilton Sorley,"Such, such is Death: no triumph: no defeat:Only an empty pail, a slate rubbed clean,A merciful putting away of what has been.And this we know: Death is not Life, effete,Life crushed, the broken pail. We who have seenSo marvellous things know well the end not yet.Victor and vanquished are a-one in death:Coward and brave: friend, foe. Ghosts do not say,“Come, what was your record when you drew breath?”But a big blot has hid each yesterdaySo poor, so manifestly incomplete.And your bright Promise, withered long and sped,Is touched, stirs, rises, opens and grows sweetAnd blossoms and is you, when you are dead.","['living', 'death', 'social commentaries', 'war & conflict']",101,612
death,To the Poet Before Battle,Ivor Gurney,"Now, youth, the hour of thy dread passion comes; Thy lovely things must all be laid away; And thou, as others, must face the riven day Unstirred by rattle of the rolling drums, Or bugles' strident cry. When mere noise numbs The sense of being, the sick soul doth sway, Remember thy great craft's honour, that they may say Nothing in shame of poets. Then the crumbs Of praise the little versemen joyed to take Shall be forgotten; then they must know we are, For all our skill in words, equal in might And strong of mettle as those we honoured; make The name of poet terrible in just war, And like a crown of honour upon the fight.","['living', 'death', 'arts & sciences', 'poetry & poets', 'social commentaries', 'war & conflict', 'mythology & folklore', 'heroes & patriotism']",119,629
death,August 1914,Isaac Rosenberg,"What in our lives is burntIn the fire of this?The heart's dear granary?The much we shall miss?Three lives hath one life—Iron, honey, gold.The gold, the honey gone—Left is the hard and cold.Iron are our livesMolten right through our youth.A burnt space through ripe fields,A fair mouth's broken tooth.","['living', 'death', 'social commentaries', 'war & conflict']",48,300
death,Ballad of the Three Spectres,Ivor Gurney,"As I went up by Ovillers In mud and water cold to the knee,There went three jeering, fleering spectres, That walked abreast and talked of me. The first said, ‘Here’s a right brave soldier That walks the dark unfearingly;Soon he’ll come back on a fine stretcher, And laughing for a nice Blighty.’ The second, ‘Read his face, old comrade, No kind of lucky chance I see;One day he’ll freeze in mud to the marrow, Then look his last on Picardie.’ Though bitter the word of these first twain Curses the third spat venomously;‘He’ll stay untouched till the war’s last dawning Then live one hour of agony.’ Liars the first two were. Behold me At sloping arms by one – two – three;Waiting the time I shall discover Whether the third spake verity.","['living', 'death', 'social commentaries', 'war & conflict', 'mythology & folklore', 'ghosts & the supernatural', 'heroes & patriotism']",132,738
death,To His Love,Ivor Gurney,"He's gone, and all our plans Are useless indeed. We'll walk no more on Cotswold Where the sheep feed Quietly and take no heed. His body that was so quick Is not as you Knew it, on Severn river Under the blue Driving our small boat through. You would not know him now ... But still he died Nobly, so cover him over With violets of pride Purple from Severn side. Cover him, cover him soon! And with thick-set Masses of memoried flowers— Hide that red wet Thing I must somehow forget.","['living', 'death', 'sorrow & grieving', 'nature', 'landscapes & pastorals', 'seas', 'rivers', '& streams', 'social commentaries', 'war & conflict', 'mythology & folklore', 'heroes & patriotism']",92,481
death,The Poet As Hero,Siegfried Sassoon,"You've heard me, scornful, harsh, and discontented, Mocking and loathing War: you've asked me why Of my old, silly sweetness I've repented— My ecstasies changed to an ugly cry. You are aware that once I sought the Grail, Riding in armour bright, serene and strong; And it was told that through my infant wail There rose immortal semblances of song. But now I've said good-bye to Galahad, And am no more the knight of dreams and show: For lust and senseless hatred make me glad, And my killed friends are with me where I go. Wound for red wound I burn to smite their wrongs; And there is absolution in my songs.","['living', 'death', 'sorrow & grieving', 'social commentaries', 'war & conflict', 'mythology & folklore', 'fairy-tales & legends', 'heroes & patriotism']",112,610
death,Futility,Wilfred Owen,"Move him into the sun— Gently its touch awoke him once, At home, whispering of fields half-sown. Always it woke him, even in France, Until this morning and this snow. If anything might rouse him now The kind old sun will know. Think how it wakes the seeds— Woke once the clays of a cold star.Are limbs, so dear-achieved, are sides Full-nerved, still warm, too hard to stir? Was it for this the clay grew tall? —O what made fatuous sunbeams toil To break earth's sleep at all?","['living', 'death', 'nature', 'spring', 'trees & flowers', 'winter']",88,475
death,The Messages,Wilfrid Wilson Gibson,"“I cannot quite remember.... There were five Dropt dead beside me in the trench—and three Whispered their dying messages to me....” Back from the trenches, more dead than alive, Stone-deaf and dazed, and with a broken knee, He hobbled slowly, muttering vacantly: “I cannot quite remember.... There were five Dropt dead beside me in the trench, and three Whispered their dying messages to me.... “Their friends are waiting, wondering how they thrive— Waiting a word in silence patiently.... But what they said, or who their friends may be “I cannot quite remember.... There where five Dropt dead beside me in the trench—and three Whispered their dying messages to me....”","['living', 'death', 'sorrow & grieving', 'social commentaries', 'war & conflict', 'mythology & folklore', 'horror']",109,670
death,For the Fallen,Laurence Binyon,"With proud thanksgiving, a mother for her children, England mourns for her dead across the sea. Flesh of her flesh they were, spirit of her spirit, Fallen in the cause of the free. Solemn the drums thrill; Death august and royal Sings sorrow up into immortal spheres, There is music in the midst of desolation And a glory that shines upon our tears. They went with songs to the battle, they were young, Straight of limb, true of eye, steady and aglow. They were staunch to the end against odds uncounted; They fell with their faces to the foe. They shall grow not old, as we that are left grow old: Age shall not weary them, nor the years condemn. At the going down of the sun and in the morning We will remember them. They mingle not with their laughing comrades again; They sit no more at familiar tables of home; They have no lot in our labour of the day-time; They sleep beyond England's foam. But where our desires are and our hopes profound, Felt as a well-spring that is hidden from sight, To the innermost heart of their own land they are known As the stars are known to the Night; As the stars that shall be bright when we are dust, Moving in marches upon the heavenly plain; As the stars that are starry in the time of our darkness, To the end, to the end, they remain.","['living', 'death', 'sorrow & grieving', 'social commentaries', 'history & politics', 'war & conflict', 'mythology & folklore', 'heroes & patriotism']",242,1279
death,The Falling Leaves,Margaret Postgate Cole,"November 1915 Today, as I rode by,I saw the brown leaves dropping from their tree","['living', 'death', 'sorrow & grieving', 'nature', 'trees & flowers', 'social commentaries', 'war & conflict']",15,81
death,Afterwards,Margaret Postgate Cole,"Oh, my beloved, shall you and I Ever be young again, be young again?","['living', 'death', 'sorrow & grieving', 'social commentaries', 'war & conflict']",14,68
death,A New Year's Eve in War Time,Thomas Hardy,"1915-1916 I Phantasmal fears, And the flap of the flame, And the throb of the clock, And a loosened slate, And the blind night's drone, Which tiredly the spectral pines intone! II And the blood in my ears Strumming always the same, And the gable-cock With its fitful grate, And myself, alone. III The twelfth hour nears Hand-hid, as in shame; I undo the lock, And listen, and wait For the Young Unknown. IV In the dark there careers — As if Death astride came To numb all with his knock — A horse at mad rate Over rut and stone. V No figure appears, No call of my name, No sound but 'Tic-toc' Without check. Past the gate It clatters — is gone. VI What rider it bears There is none to proclaim; And the Old Year has struck, And, scarce animate, The New makes moan. VII Maybe that 'More Tears! — More Famine and Flame — More Severance and Shock!' Is the order from Fate That the Rider speeds on To pale Europe; and tiredly the pines intone.","['living', 'death', 'time & brevity', 'social commentaries', 'war & conflict']",180,939
death,Epitaphs of the War,Rudyard Kipling,"1914-18 “equality of sacrifice” A. “I was a Have.” B. “I was a ‘have-not.’” (Together). “What hast thou given which I gave not?” a servant We were together since the War began. He was my servant—and the better man.a son My son was killed while laughing at some jest. I would I knew What it was, and it might serve me in a time when jests are few.an only son I have slain none except my Mother. She (Blessing her slayer) died of grief for me.ex-clerk Pity not! The Army gave Freedom to a timid slave: In which Freedom did he find Strength of body, will, and mind: By which strength he came to prove Mirth, Companionship, and Love: For which Love to Death he went: In which Death he lies content.the wonder Body and Spirit I surrendered whole To harsh Instructors—and received a soul . . . If mortal man could change me through and through From all I was—what may The God not do?hindu sepoy in france This man in his own country prayed we know not to what Powers. We pray Them to reward him for his bravery in ours.the coward I could not look on Death, which being known, Men led me to him, blindfold and alone.shock My name, my speech, my self I had forgot. My wife and children came—I knew them not. I died. My Mother followed. At her call And on her bosom I remembered all.a grave near cairo Gods of the Nile, should this stout fellow here Get out—get out! He knows not shame nor fear.pelicans in the wilderness","['living', 'death', 'sorrow & grieving', 'social commentaries', 'war & conflict']",267,1412
death,Buzzards,Ravi Shankar,"Gregarious in hunger, a flock of twenty turn circles like whorls of barbed wire, no spot below flown over uncanvassed. The closer to death the closer they come, waiting on wings with keen impatient perseverance, dark blades lying in wake until age or wound has turned canter into carcass or near enough for them to swoop scrupulous in benediction, land hissing, hopping, tearing, gorging. no portion, save bone, too durable to digest. What matters cannot remain.","['living', 'death', 'nature', 'animals']",76,462
death,A Death-Bed,Rudyard Kipling,"1918 ""This is the State above the Law. The State exists for the State alone."" [This is a gland at the back of the jaw, And an answering lump by the collar-bone.] Some die shouting in gas or fire; Some die silent, by shell and shot. Some die desperate, caught on the wire; Some die suddenly. This will not. ""Regis suprema voluntas Lex"" [It will follow the regular course of—throats.] Some die pinned by the broken decks, Some die sobbing between the boats. Some die eloquent, pressed to death By the sliding trench as their friends can hear. Some die wholly in half a breath. Some—give trouble for half a year. ""There is neither Evil nor Good in life. Except as the needs of the State ordain."" [Since it is rather too late for the knife, All we can do is mask the pain.] Some die saintly in faith and hope— Some die thus in a prison-yard— Some die broken by rape or the rope; Some die easily. This dies hard. ""I will dash to pieces who bar my way. Woe to the traitor! Woe to the weak!"" [Let him write what he wishes to say. It tires him out if he tries to speak.] Some die quietly. Some abound In loud self-pity. Others spread Bad morale through the cots around . . . This is a type that is better dead. ""The war was forced on me by my foes. All that I sought was the right to live."" [Don't be afraid of a triple dose; The pain will neutralize half we give. Here are the needles. See that he dies While the effects of the drug endure . . . What is the question he asks with his eyes?— Yes, All-Highest, to God, be sure.]","['living', 'death', 'health & illness', 'social commentaries', 'history & politics', 'war & conflict']",297,1519
death,Mesopotamia,Rudyard Kipling,"1917 They shall not return to us, the resolute, the young, The eager and whole-hearted whom we gave: But the men who left them thriftily to die in their own dung, Shall they come with years and honour to the grave? They shall not return to us, the strong men coldly slain In sight of help denied from day to day: But the men who edged their agonies and chid them in their pain, Are they too strong and wise to put away? Our dead shall not return to us while Day and Night divide— Never while the bars of sunset hold. But the idle-minded overlings who quibbled while they died, Shall they thrust for high employments as of old? Shall we only threaten and be angry for an hour? When the storm is ended shall we find How softly but how swiftly they have sidled back to power By the favour and contrivance of their kind? Even while they soothe us, while they promise large amends, Even while they make a show of fear, Do they call upon their debtors, and take counsel with their friends, To conform and re-establish each career? Their lives cannot repay us—their death could not undo— The shame that they have laid upon our race. But the slothfulness that wasted and the arrogance that slew, Shall we leave it unabated in its place?","['living', 'death', 'sorrow & grieving', 'social commentaries', 'history & politics', 'war & conflict']",229,1228
death,The Tower,William Butler Yeats,"I What shall I do with this absurdity —O heart, O troubled heart — this caricature,Decrepit age that has been tied to meAs to a dog's tail? Never had I moreExcited, passionate, fantasticalImagination, nor an ear and eyeThat more expected the impossible —No, not in boyhood when with rod and fly,Or the humbler worm, I climbed Ben Bulben's backAnd had the livelong summer day to spend.It seems that I must bid the Muse go pack,Choose Plato and Plotinus for a friendUntil imagination, ear and eye,Can be content with argument and dealIn abstract things; or be derided byA sort of battered kettle at the heel. III pace upon the battlements and stareOn the foundations of a house, or where","['living', 'death', 'growing old']",118,685
death,Perhaps Not For You,Alice Notley,"There is no audience because there is no audience. So if you speak only to imagined beings what does ""only"" mean? -------------------------- This building formerly a restaurant . . . this small room has been scraped of its paint and denuded of most former furniture: but also it has grown in size—can a building be enticed to grow? Because it is now as big as an airplane hangar. -------------------------- Your beautiful face unbloodied beneath flies Mother of flies your beauty to turn to. If only the audience could see how you are peaceful and the flies languid, glossy But the audience will still bring its own feelings to these words not seeing you not seeing what I am present for. -------------------------- Who has left me here, I have. Who are your familiars Come into the enlarging page if you dare -------------------------- Because he invented your shape I do mean structure because he invented you badly everything is still hidden. -------------------------- I was to impale myself on a quadrangular steel rod, with a blunt end with a blunt end which would make puncture more difficult and I tried—it's too hard. I can't Okay said the voice. I can't Okay then I was weeping But it's blood! I'm crying blood! I screamed That's part of it said the voice. --------------------------- I think this is hard. (That's part of it) How they prefer him must go. I think this is difficult singing Length and repetition create power If this voice can return like a body It resembles something that's already been, Changing. ------------------------------ Chestnuts broken autumnal fungi so you will remember, that it's fall outside falling. you'll go down this is no story for the puling social classes No not at all it's for us my familiars say who let me weep blood on their ground.","['living', 'death', 'the mind', 'arts & sciences', 'poetry & poets', 'mythology & folklore', 'ghosts & the supernatural']",303,1786
death,My Death,Tim Dlugos,when I no longer feel it breathing down my neck it's just around the corner (hi neighbor),"['living', 'death', 'the body']",17,89
death,"Another Elegy [""This is what our dying looks like""]",Jericho Brown,"This is what our dying looks like. You believe in the sun. I believe I can't love you. Always be closing, Said our favorite professor before He let the gun go off in his mouth. I turned 29 the way any man turns In his sleep, unaware of the earth Moving beneath him, its plates in Their places, a dated disagreement. Let's fight it out, baby. You have Only so long left—a man turning In his sleep—so I take a picture. I won't look at it, of course. It's His bad side, his Mr. Hyde, the hole In a husband's head, the O Of his wife's mouth. Every night, I take a pill. Miss one, and I'm gone. Miss two, and we're through. Hotels Bore me, unless I get a mountain view, A room in which my cell won't work, And there's nothing to do but see The sun go down into the ground That cradles us as any coffin can.","['living', 'death', 'life choices']",161,801
death,Fathomless,Sydney Lea,"I remember that store, and the nasty redneck whose stink seemed a challenge to everyone in it. The scene is decades old, but I'm still confused that no one took up the challenge—including me, though I liked an occasional fight back then. The prospect of pain meant less to me once, I guess. An aneurism had just killed my brother, so the pain I'm talking about was my body's. I breathed up another pain that day. I checked the man's beat pickup; why would he want them, those skunks knee-deep in its bed? I left the lot still more confused, my sweet retriever shivering on the seat beside me. The godawful smell still clung to the dog's wet coat, and my own. There'd be no more hikes for us that morning: rain had arrived, bone-chilling. If you killed a skunk, why would you keep the thing? To kill some time, I stopped at The Jackpot View. We've always called it that. Five mountaintops bled into mists to my east in New Hampshire. The sudden squalls spilled leaves on the woods-floor's pall of nondescript hue. Now he was dead. Now my brother was dead. I can't define any God, but only this morning, I caught a whiff of road-killed skunk and thought I could speak of Him or Her or It as surely as I could tell you the slightest thing concerning the man I'm remembering now, the one who shot or trapped or clubbed those miserable reeking creatures. The smallest enigmas we ever encounter remain as hard to explain as all the epical ones. I've failed for years to fathom the death of my brother; but it's just as hard to understand why a scene in an old Vermont store should linger like dead-skunk odor, which if you've lately been tainted comes back to scent you whenever a rain blows in—or like some pains you may have thought you'd forever gotten over, but which at some odd prompting come back to haunt you.","['living', 'death', 'sorrow & grieving']",333,1811
death,Song of Welcome,Joseph Brodsky,"Here’s your mom, here’s your dad. Welcome to being their flesh and blood. Why do you look so sad? Here’s your food, here’s your drink. Also some thoughts, if you care to think. Welcome to everything. Here’s your practically clean slate. Welcome to it, though it’s kind of late. Welcome at any rate. ____ Here’s your paycheck, here’s your rent. Money is nature’s fifth element. Welcome to every cent. Here’s your swarm and your huge beehive. Welcome to the place with its roughly five billion like you alive. Welcome to the phone book that stars your name. Digits are democracy’s secret aim. Welcome to your claim to fame. ____ Here’s your marriage, and here’s divorce. Now that’s the order you can’t reverse. Welcome to it; up yours, Here’s your blade, here’s your wrist. Welcome to playing your own terrorist; call it your Middle East. Here’s your mirror, your dental gleam. Here’s an octopus in your dream. Why do you try to scream? ____ Here’s your corncob, your TV set. Your candidate suffering an upset. Welcome to what he said. Here’s your porch, see the cars pass by. Here’s your shitting dog’s guilty eye. Welcome to its alibi. Here are your cicadas, then a chickadee, the bulb’s dry tear in your lemon tea. Welcome to infinity. ____ Here are your pills on the plastic tray, your disappointing, crisp X-ray. You are welcome to pray. Here’s your cemetery, a well-kept glen. Welcome to a voice that says “Amen.” The end of the rope, old man. Here’s your will, and here’s a few takers. Here’s an empty pew. Here’s life after you. ____ And here are your stars which appear still keen on shining as though you had never been. They might have a point, old bean. Here’s your afterlife, with no trace of you, especially of your face. Welcome, and call it space. Welcome to where one cannot breathe. This way, space resembles what’s underneath, and Saturn holds the wreath.","['living', 'death', 'the body', 'the mind', 'time & brevity', 'arts & sciences', 'humor & satire']",328,1872
