Label,Title,Poet,Poem,Tags,Poem_word_count,Poem_char_count
philosophy,Little Ice Age,Kathy Nilsson,"I have one good memory—a total Eclipse of the sun—when out of brilliance Dusk came swiftly and on the whole At seven years it felt good on a summer afternoon To be outrun by a horse from another century—The next morning I washed up On land like a pod of seals Struck with a longing for dark at noon—If the cessation of feeling is temporaryIt resembles sleep—if permanent, it resemblesA little ice age—and the end of some Crewelwork by a mother who put honeyInto my hands so the bees would love me.","['living', 'coming of age', 'philosophy']",92,497
philosophy,The Mother,Ruth Stone,"Here where the rooms are dryly stillWho is this dustily asleepWhile juicy children run the field?Where is her ever deepening wellWhose buckets to a fullness dipFor needs compassion must fulfill?Like freshets they themselves may yieldA little to the turned up cup,But death is in the long dry spell.Run children, run, the light grows dull,And she who keeps the well must sleep,And rain is unpredictable.December 1951","['living', 'parenthood', 'time & brevity', 'philosophy']",65,415
philosophy,On the Ground,Saskia Hamilton,"When the collie saw the childbreak from the crowd,he gave chase, and since they bothwere border-crossers,they left this world. We were then made of—affronted by—silence.The train passed Poste 5, Paris,late arrival, no luck, noenlarging commentarymagnified in any glass.“The ineffableis everywhere in language”the speaker had said in the huge hall where I sat amongst coughers, students, in the late February of that year,at the end of a sinuous inquiry on sense and sound—“and very close to the ground,” he’d said. Like mist risen abovethe feet of animalsin a far field north of here.","['living', 'the mind', 'nature', 'animals', 'arts & sciences', 'language & linguistics', 'philosophy']",92,584
philosophy,Slugs,Brian Swann,"Who could have dreamed them up? At least snailshave shells, but all these have is—nothing.Small black antennae like fat pins waveas if they could take in enough to get them through.Turn them over, they’re the soles of new shoes,pale and unmarked as babies. They flow,the soil itself learning how to move and, moving,almost staying still, their silver monorailthe only evidence of where they’d been.And they die quiet, or at least (thankfully)out of the human ear’s range, between two stones,under heels, shriveling in salt or piss, at the tipsof sharp sticks. Fight back, I hear myself say,do something. Don’t just take it. But they dieas they had lived, exuding slime, likethe smaller boys, who’d juststand there, miserable in short pants,school socks down to their ankles,school tie unknotted and askew, and flowingfrom noses slow cauls of snot thatfrom time to time they’d lick or sniff back uppart way, until it flowed again, coatingthe upper lip, falling into the mouth, mixingwith tears before anything had been done,the fear itself enough, so even if we wantedwe couldn’t let them off. Sometimes it wasthe knee “where you daren’t show your mother,”other times the kick in the shins, the stick overthe head, the punch in the mouth, while theyjust stood there, or double up, gaspingfor breath, and we did it again.","['living', 'coming of age', 'life choices', 'sorrow & grieving', 'the body', 'philosophy']",215,1319
philosophy,A Visit,Marie Ponsot,"“Fine bitches all, and Molly Dance...”—Djuna Barnes Come for duty’s sake (as girls do) we watchThe sly very old woman wile away from her piousAnd stagger-blind friend, their daily split of gin.She pours big drinks. We think of whatHas crumpled, folded, slumped her flesh inAnd muddied her once tumbling blood that, young,Sped her, threaded with brave power: a Tower,Now Babel, then of ivory, of the Shulamite,Collapsed to this keen dame moving amongHerself. She hums, she plays with used brightGhosts, makes real dolls, and drinking sings Come hereMy child, and feeling it, dear. A crooking fingerShows how hot the oven is.(Also she is alive with hate.Also she is afraid of hell. Also, we wishWe might, illiberal, uncompassionate,Run from her smell, her teeth in the dish.)Even dying, her life riots in her. We stand stock stillThough aswarm with itches under her disreputable smiles.We manage to mean well. We endure, and more.We learn time’s pleasure, catch our future and its cure.We’re dear blood daughters to this every hag, and near kinTo any after this of those our mirrors tell us foolishly envy us,Presuming us, who are young, to be beautiful, kind, and sure. March 1958","['living', 'growing old', 'the body', 'time & brevity', 'philosophy']",192,1179
philosophy,Southern Gothic,Rickey Laurentiis,"About the dead having available to themall breeds of knowledge,some pure, others wicked, especially what isfuture, and the history that remains once the waters recede, revealing the land that couldn’t reject or contain it, and the land that is not new, is indigo, is ancient, lived as all the trees that fit and clothe it are lived, simple pine, oak, grand magnolia, he said they frighten him, that what they hold in their silences silences: sometimes a boy will slip from his climbing, drown but the myth knows why,sometimes a boy will swing with the leaves.","['living', 'life choices', 'nature', 'trees & flowers', 'philosophy', 'mythology & folklore', 'fairy-tales & legends']",96,559
philosophy,March,Richard Kenney,"Sky a shook poncho.Roof wrung. Mind a luna mothCaught in a banjo. This weather’s wittyPeek-a-boo. A study inInsincerity. Blues! Blooms! The yodelOf the chimney in night wind.That flat daffodil.With absurd hauteurNew tulips dab their shadowsIn water-mutter.Boys are such oxen.Girls! — sepal-shudder, shadow-Waver. Equinox.Plums on the Quad didBlossom all at once, takingDown the power grid.","['living', 'nature', 'spring', 'trees & flowers', 'winter', 'philosophy']",54,389
philosophy,Striplings,Atsuro Riley,1. FIELD Truck a passel (a poke) of wildling boys We call ourselves (our pack) the orphan-slaves,"['living', 'coming of age', 'activities', 'jobs & working', 'philosophy', 'social commentaries', 'town & country life']",17,96
philosophy,Ovid on Climate Change,Eliza Griswold,"Bastard, the other boys teased him,till Phaethon unleashed the steeds of Armageddon. He couldn’t hold their reins. Driving the sun too close to earth, the boy withered rivers, torched Eucalyptus groves, until the hills burst into flame, and the people’s blood boiled through the skin. Ethiopia,land of burnt faces. In a boy’s rage for a name, the myth of race begins.","['living', 'philosophy', 'social commentaries', 'race & ethnicity', 'mythology & folklore', 'greek & roman mythology']",61,367
philosophy,Spellbound,Sara Miller,"Two women on a trainsit beside me.I am young and the worldis flying and I am watching.One of them is frosty.The other turns like a leafto hand me something —it looked for all the world like a page.I thought at the timethat it needed me and I was right.The letters fell into placeand simple flowers grew.Now it talks unceasinglyin long white versesas if at a wedding,something women understandand gently want and then regift.I myself agree with Herbert,who in a dark mood conjuredthe mushrooms underfootunseen by bride or groomand with him I say, Perhapsthe world is unimportantafter all, though this is notwhat one discusses withwomen on a train, no matterhow long the journey,or untroubled the land.","['living', 'life choices', 'arts & sciences', 'philosophy', 'poetry & poets', 'social commentaries', 'gender & sexuality']",115,700
philosophy,Hesperus,Shann Ray,"My four-year-old daughter handed me a card. To Daddy written on the frontand inside a rough field of five-pointed lights, and the wordsYou’re my favorite Daddy in the stars.In this western night we all light the skylike Vega, Deneb, Altair, Albireo, the Summer Triangle, Cygnus the Swan, our hair tangled with wood and gravel, our eyes like vacant docksthat beckon every boat.Tell me about the wordstars, I said.Oh, she said. Sorry. I didn’t knowhow to spell world.","['living', 'parenthood', 'nature', 'stars', 'planets', 'heavens', 'philosophy']",77,465
philosophy,In a Hotel,David Caplan,"In a hotel, even prayer feels adulterous,the skyline smudged in light, a distraction just before dusk. In the lobbya woman tells a stranger what she will dofor three hundred dollars, whatshe will do for four. Some have the custom of opening a book randomly with a question in mind. Some have the custom of forgetting. At six my friend beat his father at chess, beat his father’s friends so easily he wondered if they tried.At seven he shook the governor’s hand.Don’t call it a failure; call it knowledge:the peculiar taste that filled his mouth as if he had bitten his cheek.Whatever he risked did not matter, whatever he could imagine was already lost. Bored, the other boy coughed into his hands.","['living', 'life choices', 'the mind', 'time & brevity', 'philosophy']",121,698
philosophy,Out of Water,Marie Ponsot,"A new embroidery of flowers, canary color, dots the grass already dotty with aster-white and clover.I warn, “They won’t last, out of water.”The children pick some anyway.In or out of waterchildren don’t last either.I watch them as they pick.Still free of what’s next and what was yesterdaythey pick today.","['living', 'time & brevity', 'nature', 'trees & flowers', 'philosophy']",49,305
philosophy,Age Appropriate,Philip Schultz,"Sometimes, mystified by the behaviorof one of my sons, my wife will point out if it’s age-appropriate, making me wonder why I still shout at ballplayers on tv and argue with the dead. Last week, my oldest son,with a wild pitch, turned my left ankle into an eggplant. I didn’t yell at the doctors who refused my insurance, or get angry with a friend who told me to soak it in bourbon and garlic. No,I read Montaigne who said self-revelation is the purpose of discourse, which, in his day, meant knowing whether to be flattered if a friend didn’t use a food-taster, or amused if a witch cast a spell of weeping on an in-law. Blaise Monluc, the king’s lieutenant general during the civil wars, Montaigne says,threw so many hanged Protestantsdown a well you could reach in and touch the top one’s head. Yes,Monluc, who was fond of saying “When the scaffolds are full, use trees,” knew what was appropriate. On occasion I’ll run into a lobbyto avoid greeting a friend, not because my mind vanishes and I can’t remember his name, which is true, but because I must flee what is darkest in me. In other words, when evicted from a strange lobby into a stranger street, where every scaffold is full and bodies dangle in the long blue sorrow of the afternoon, without context, explanation, or sympathy,it’s good to know, even momentarily, how to live, among the relevant, the passionate, and the confused.","['living', 'life choices', 'arts & sciences', 'philosophy']",245,1394
philosophy,Rocket,Todd Boss,Despite that you wrote your name and numberon its fuselage in magic markerneither your quiet hours at the kitchentable assemblingit with gluenor your choice ofpaint and lacquernor your seeminglyequally perfect choice of a seemingly breezeless dayfor the launch ofyour ambitionnor the thrill of its swift ignitionnor the heightsit streaksnor the dancingway you chasebeneath its dotacross thatseemingly endlesschildhood fieldwill ever be restored to you by the peoplein the topmostbranches of whose treesunseenit may yet from its plastic chuteon thin white stringstill swing.,"['living', 'time & brevity', 'philosophy']",81,573
philosophy,Bravery,Todd Boss,"A rung’s come broken in the ladder to the mowand so one hesitates to clamber up therejust to bomb a cowwith dung or bother swallows from their rafter cakes. It takesa new footing some-where in the ribs’ treads, about heart- height, to climb it now. A new gap’s inthe smile that smilesfrom the limed barn floor. There seems to come a break in the war. But soon, oneof a neighbor’s sons, too young to know it was otherwise once, braves it, and soon, even with a sweater-swaddled kitten or a BB gun, all the kids can do it again, nearly at a run, like pros, andso it goes, as before.","['living', 'life choices', 'philosophy', 'social commentaries', 'town & country life']",110,580
philosophy,Speak,Phillip B. Williams,"A storm and so a gift. Its swift approach lifts gravel from the road. A fence is flattened in the course of the storm’s worse attempt at language — thunder’s umbrage. A tree is torn apart, blown upward through a bedroom window. A boy winnows through the pile of shards for the sharpest partsfrom the blown-apart glass. He has a bag that holds found edges jagged as a stag’s horns or smooth as a single pane smashed into smaller panes that he sticks his hand into to make blood web across his ache-less skin flexing like fish gills O-lipped for a screamit cannot make. He wants to feel what his friends have felt, the slant of fear on their faces he could never recreate, his body configured without pain. When his skin’s pouting welts don’t rake a whimper from his mouth, he runs outside, arms up for the storm, aluminum baseball bat held out to the sky until lightning with an electric tongue makes his viscera luminescent; the boy’s first word for pain is the light’s new word for home.","['living', 'the body', 'nature', 'weather', 'philosophy']",180,988
philosophy,There Are Birds Here,Jamaal May,"For Detroit There are birds here, so many birds here is what I was trying to say when they said those birds were metaphors for what is trapped between buildings and buildings. No. The birds are here to root around for bread the girl’s hands tear and toss like confetti. No, I don’t mean the bread is torn like cotton, I said confetti, and no not the confetti a tank can make of a building. I mean the confetti a boy can’t stop smiling about and no his smile isn’t much like a skeleton at all. And no his neighborhood is not like a war zone. I am trying to say his neighborhood is as tattered and feathered as anything else, as shadow pierced by sun and light parted by shadow-dance as anything else, but they won’t stop saying how lovely the ruins, how ruined the lovely children must be in that birdless city.","['living', 'nature', 'animals', 'philosophy', 'social commentaries', 'cities & urban life', 'class']",154,810
philosophy,"Captain Lovell, [""My eyes are shaky and glimmer like the stars""]",Gabrielle Calvocoressi,"My eyes are shaky and glimmer like the stars.My head turns to the left and it movesjust like a pendulum. The kids laugh and shakeit back to me, all the ways I’m stupid,not like them. But I know how the grass soundswhen the locusts come, like a spaceshiptaking off and how it makes the air shake.Captain Lovell, I heard it in the branchesand the leaves. I heard the rocket leaving.My teacher said it wasn’t so, that you’repast hearing but my father said I could.He puts his hands hard on my shouldersfrom behind and holds my head stillwith his looking. But I can feel how muchI want to shake and let myself go looseand double like a cloud of mayflies on the lake,you know just how they rise so you couldn’tsee just one of them, not even with your thumbheld up to catch one with your eyes. It’s somethingI can’t do that Babe and David can, can’t sightthe stars or use a telescope or ever fire a gun.Dr. Lovell, I like to think you’re spinningand can’t feel it like I can’t feel the world shakeunless I’m really tired and then it’s like a giftto let it go and just stop trying so hard. I liketo think you let go too and when the kidsrun at me and move their heads from leftto right and call me “Zigzag” I look upand wish myself up there with youjust calm and swinging through the stars.","['living', 'coming of age', 'activities', 'travels & journeys', 'nature', 'stars', 'planets', 'heavens', 'philosophy']",241,1283
philosophy,“Lucretius grabbed my arm and led me”,Tomaž Šalamun,"Lucretius grabbed my arm and led me to the spot where he went nuts. I watered little drums right away and entangled the Sava River with knitting needles. I putrefied a small soup, dismembered seven towels. There, He — The Terrible — burnt on the stake, squatted, too. My god, I beat him up his ass. Puff, puff, but no one had heard a thing. Now here, I’m flooded with flowers by cumin. Even Tarkovsky appears. Now I will suck you with my thumbs, mold you like clay with my horns, till he’d vaporize and see into what and where I’ve traveled to. Into honor. Into white birch trees. Into the pouch used for bread. I hung around the world a lot, frothily crushing the mountain range. With no avail, with no day’s pay, sticky are my laws. I protected an elephant as much as I could, stared at the back of the horse. Joshed the others now, too, tested spring mattresses. Kept gulping nirvana. Loosened feathery leaves, wrapped the emperor into a roll. To not let my senses perish, to gallop without a break.","['living', 'life choices', 'arts & sciences', 'philosophy', 'poetry & poets', 'mythology & folklore', 'greek & roman mythology']",185,1002
philosophy,MiG-21 Raids at Shegontola,Mir Mahfuz Ali,"Only this boy movesbetween the runes of treeson his tricyclewhen an eagle swoops,releases two arrowsfrom its silver wings, and meltsaway faster than lightning.Then a loud whistleand a bang like dry thunder.In a blink the boy seeshis house roof sink.Feels his ears ripped off.The blast puffs up a fawn smokebigger than a mountain cloud.The slow begonias rattletheir scarlet like confetti.Metal slashesthe trees and ricochets.Wires and pipes snapat the roots, quiver.The whirling smoke packedwith bricks and cement,chicken feathers and nigella seeds.When the cloud beginsto settle on the ground,the boy makes out buckled iron rods.White soot descendsand he finds himself dressedlike an apprentice baker.","['living', 'the body', 'philosophy', 'social commentaries', 'war & conflict']",101,701
philosophy,Poem Written with Buson [“The whole country”],Matthew Rohrer,"The whole countryin a courtly danceits tiny mouth openI pour another cup of wineand falling, risingthe children remove their toysaround the small apartmentto their bunk bedsnot quite dark yetearly spring with snowon the windthe woman across the streetbent like a sicklecollecting bottles and cansknocks, goes onI wonder where she livesand the stars shiningon her greasy clothes","['living', 'growing old', 'philosophy', 'social commentaries', 'cities & urban life']",56,377
philosophy,Poem Written with Issa [“The kids fighting”],Matthew Rohrer,The kids fightingover 4 or 5 penniesmy ears ringingbent to the shapeof the spring moon Iam a crybaby,"['living', 'sorrow & grieving', 'philosophy']",18,100
philosophy,"Statocyst underfoot and we, returning:",Knar Gavin,"The news, descriptive. Rhetoric, void. It’s finally here: inarticulate brachiopods have no matching teeth and socketsand their valves are held together only by muscles —","['living', 'nature', 'animals', 'summer', 'philosophy']",25,169
philosophy,how to get over (senior to freshman),T'ai Freedom Ford,"pick the big bitch:the chick who look likeshe chew screwdrivers.hunched at the lunch table copying homework,shredding syllables with a mouthful of metal.shush the rebelin your throat, that ghost of punk funkingdark circles in the pits of your polo.resist the impulse to shittalk your waythrough ranch dressing and lunchroom throng.bumrush: snatchsong from her ears, tangle of headphonewires and tracks of mangled weave.nevermind uglying her facewith nails or an armful of bangles.she already a jigsaw puzzleof scratch and scar, every exposed partcaked in vaseline. every fold of fatfortified with that free-free — french fries,chickenshit shaped like tenders, cheese sticks.she will slip’n slide youif you don’t come correct.pick you up by your bookbagtill you feel fly, camera phone red eyeswinking your punkass almost famous.but that ain’t your fame to claim.pitbull her ankles till she drop,till ketchup and corn splatter,scatter abstract like techniquefrom our 5th period art class.as she knuckles herself upfrom chickenfeed, ain’t no need to run.instead smile for the video,that soul-clap in your chestis your heart.","['living', 'the body', 'activities', 'school & learning', 'philosophy', 'social commentaries', 'race & ethnicity']",164,1121
philosophy,At My Best,John Rodriguez,"August is the cruelest month: never enough daylight, too muchheat, no holidays and nothing matters except September’sdawning responsibilities, but the August of 1994 I was HoldenCaulfield, summer camp senior counselor for the junior trailblazers, black and brown children two weeks shy of first, second,and third grade. Nothing is as positive, as motivating a force withinone’s life as a school bus full of kids singing along to the localradio station blazing hip-hop and R&B. (Imagine this cherubicchorus riding upstate to Ini Kamoze’s “Here Comes the Hotstepper.”[“Muuur-derah!”]) My workday is filled with hazards like chocolatemelted sticky swim trunk pockets, insistent sunburn, and the assortedrah rah of parental unsupervision, but those bus rides back fromupstate water parks and pools were my favorite times working.Have you ever ridden in a cheesebus with ashy children asleepagainst you, staring at sudden trees — more numerous than projectwindows — blurring along the highways like confusion giving wayto doubt, the heady smell of dried chlorine and musty towelslulling you into the soft timbre of a Midwest falsetto? Tell mewhat it is to fall in love with a lightskin girl covering the IsleyBrothers. I was not two weeks into 21 years old. I had yetto wear a box cutter in my fifth pocket, or see a semi-automaticaimed at my center mass, to feel its dumbness against my spine.My life was uncertain, save for its unlikely length under my control,like the pilot who falls short of what he says, what he sayshe’s all about, all about. All my homeboys were still alive, justlike Aaliyah Dana Haughton, not yet an angel of the cruelest August,begging a boy, who may not be in the mood to learn what he thinkshe knows, to look beyond his world and try to find a place for her.","['living', 'coming of age', 'the body', 'time & brevity', 'activities', 'jobs & working', 'nature', 'summer', 'philosophy', 'social commentaries', 'cities & urban life', 'race & ethnicity']",292,1783
philosophy,Too Much,Tyler Ford,"do you remember the first time you were called annoying?how your breath stopped short in your chestthe way the light drained from your eyes, though you knew your cheeks were ablazethe way your throat tightened as you tried to form an argument that got lost on your tongue?your eyes never left the floor that day.you were 13.you’re 20 now, and i still see the light fade from your eyes when you talk about your interests for “too long,”apologies littering every other sentence,words trailing off a cliff you haven’t jumped from in 7 years.i could listen to you forever, though i know speaking for more than 3 uninterrupted minutes makes you anxious.all i want you to know is that you deserve to be heardfor 3 minutesfor 10 minutesfor 2 hours forever.there will be people who cannot handle your grace, your beauty, your wisdom, your heart;mostly because they can’t handle their own. but you will never beand have never been“too much.”","['living', 'coming of age', 'disappointment & failure', 'life choices', 'the mind', 'philosophy']",159,932
philosophy,"Kalymnos: November 29, 1968",Robert Lax,"1pavloslooking outto seaexplains:son costa,20, will becoming homewent with asponge caiquito nearbyislanda stormcame up:the boatwas smashed& sunkthe boysall gotashore& will becoming homein another caiqui 2 late at night i saw them costa & the others they’d saved the sponges too unloaded them first in burlap bags then hoisted them onto their backs trotted up the stone steps plodded up a steep hill at mid-night mid-night to the store-house 3 at 5 in the morning at the cafeneion the captain described the wreck: the boat had turned over & over in the water churning it like a propell-er 4 costa went by later on his motor-cycle (tall & sombre) riding like an indian 5 spiro (young gypsy) fishes off the dock when he isn’t climbing hills & selling blankets 6 what can you do? i get bored around the house the children crying fighting can’t sit all day in the cafeneion so i fish 7 after an hour he rolls in his lines teaches me two words in the romany tongue for ‘no fish’ (in the plural) 8 pat mos pat mos an gels an gels kaly mnos kaly mnos men kaly mnos kaly mnos men pat mos pat mos an gels an gels kaly mnos kaly mnos men 9 stergo has a tired eye bright but weary when he looks at you he looks into you his eye takes the place of what-ever you were think-ing 10 his café is near the customs house (& the pier) he keeps it open till late at night & opens again at 5 in the morn-ing if ever his cus-tomers find it closed they walk right by (& won’t drink coffee anyplace else) 11 in the endless city the end-less city the beg-gars are in one place the cops in an-other the fine people here & the poor people there (each has his parish each his precinct) in the endless endless endless city","['living', 'life choices', 'activities', 'travels & journeys', 'nature', 'seas', 'rivers', '& streams', 'philosophy', 'social commentaries', 'cities & urban life']",319,1692
philosophy,Harold’s Chicken Shack #86,Nate Marshall,"we’re trying to eliminate the shack. — Kristen Pierce, Harold’s CEO & daughter of founder Harold Pierce when i went to summer camp the white kids had a tendency to shorten names of important institutions. make Northwestern University into NU. international relations into IR. everybody started calling me Nate. before this i imagined myselfNathaniel A. maybe even N. Armstead to big up my granddad. i wrote my whole name on everything. eventually i started unintentionally introducing myself as Nate. it never occurred to me that they could escape the knowing of my name’s real length. as a shorty most the kids in my neighborhood couldn’t say my name.Mick-daniel, Nick-thaniel, MacDonnel shot across the courts like wild heaves toward the basket. the subconscious visual of a chicken shack seems a poor fit for national expansion. Harold’s Chicken is easier, sounds like Columbus’s flag stuck into a cup of cole slaw. shack sounds too much like home of poor people, like haven for weary like building our own.","['living', 'philosophy', 'social commentaries', 'race & ethnicity']",166,1010
philosophy,"beverly, huh.",Jamila Woods,you must bemade of money.your parentsmust have grownon trees.bet you’re blacktinged with green.bet you sleepon bags of it.bet your barbiesclimb it.bet you neverwanted.bet you neverhad to ask.bet you golf.bet you tennis.bet you got a summer house.bet you got a credit cardfor your 5th birthday. bet you playedwith bills for toys.bet you chew them up for dinner.bet you spit your black out like tobaccothat’s why you talk sobet you listen to green day.bet you ain’t never heard of al.bet your daddy wears a robearound the house.bet his hands are soft as a frog’s belly.bet your house is on a hill.bet the grass is freshly cut.bet you feel like a princess.bet the police protect your house.bet you know their first names. bet your house has a hundred rooms.bet a black lady comes to clean them.,"['living', 'coming of age', 'philosophy', 'social commentaries', 'cities & urban life', 'class', 'race & ethnicity']",133,791
philosophy,Sperm Oil,Yusef Komunyakaa,"Housed in a boom of blubber& bone, harpooned six times,the giant grew into a dynamohitched to six taut rope-linesskipping the boat across wavestoward the blurry lighthouse.It bled out a long silencebut men in oilskins laboredwith hydraulics of lighton water, walked its flank,& tore it down to a storeroomof Nantucket scrimshaw.Ballast stone or sledge? They bashed in the skull& lowered down the boyto haul up buckets of oilfor candles that burneda slow, clean, white glow.At ten, he was almost a manwhose feet sank into the waxymuck of ambergris. His sweatdripped into a long hour.Big as a barrel, the headechoed a temple nave.","['living', 'time & brevity', 'activities', 'jobs & working', 'nature', 'animals', 'seas', 'rivers', '& streams', 'philosophy']",101,628
philosophy,Hanging Fire,Audre Lorde,I am fourteen and my skin has betrayed me the boy I cannot live without still sucks his thumb in secret how come my knees are always so ashy what if I die before morning and momma's in the bedroom with the door closed. I have to learn how to dance in time for the next party my room is too small for me suppose I die before graduation they will sing sad melodies but finally tell the truth about me There is nothing I want to do and too much that has to be done and momma's in the bedroom with the door closed. Nobody even stops to think about my side of it I should have been on Math Team my marks were better than his why do I have to be the one wearing braces I have nothing to wear tomorrow will I live long enough to grow up and momma's in the bedroom with the door closed.,"['living', 'philosophy']",161,778
philosophy,Sonnet. To Tell the Truth,Alicia Ostriker,"To tell the truth, those brick Housing Authority buildings For whose loveliness no soul had planned, Like random dominoes stood, worn out and facing each other, Creating the enclosure that was our home. Long basement corridors connected one house to another And had a special smell, from old bicycles and baby carriages In the storage rooms. The elevators Were used by kissing teenagers. The playground—iron swingchains, fences, iron monkey bars, Iron seesaw handles, doubtless now rusted— Left a strong iron smell on my hands and in the autumn air And rang with cries. To me it is even precious Where they chased the local Mongoloid, yelling “Stupid Joey! Stupid Joey!” Now I’ve said everything nice I can about this.","['living', 'philosophy']",119,718
philosophy,The Giant Slide,Ted Kooser,"Beside the highway, the Giant Slide with its rusty undulations lifts out of the weeds. It hasn’t been used for a generation. The ticket booth tilts to that side where the nickels shifted over the years. A chain link fence keeps out the children and drunks. Blue morning glories climb halfway up the stairs, bright clusters of laughter. Call it a passing fancy, this slide that nobody slides down now. Those screams have all gone east on a wind that will never stop blowing down from the Rockies and over the plains, where things catch on for a little while, bright leaves in a fence, and then are gone.","['living', 'time & brevity', 'philosophy']",109,602
philosophy,Bewitched Playground,David Rivard,Each could picture probably with great care his brother drawing the corded string of a watered silk bag and mumbling to Basho above the keepsake pay your respects to mother's white hair now your eyebrows look a little white too,"['living', 'parenthood', 'philosophy', ""father's day""]",40,227
philosophy,Joy,Alan R. Shapiro,"What never comes when called. What hides when held. Guest most at home where least expected. Vagrant balm of Gilead. What, soon as here, becomes the body’s native ground and, soon as not, its banishment. Coming and going, indifferent, magisterial. My lovely daughter— walking me to the car to say goodbye the day I left to keep watch at my brother’s bedside— suddenly singing “I feel pretty, oh so pretty” as she raised her arms up in a loose oval over her head and pirouetted all along the walk. Savage and magisterial— the joy of it, the animal candor of each arabesque, each leaping turn and counterturn, her voice now wobbly with laughter, “And I pity any girl who isn’t me tonight.” Savagely beautiful, not so much like the lion that the camera freezes in mid- pounce, claws outstretched for the stumbling antelope, as like the herd escaping that the camera pans to, zig- zagging, swerving as one, their leaping strides now leaping higher, faster, even after, it seems, the fear subsides— after the fear and the relief they keep on running for nothing but the joy of running, though it could be any one of them is running from its fallen mother or father, sister or brother, across the wide savanna, under a bright sun into fresher grass.","['living', 'parenthood', 'arts & sciences', 'philosophy', 'theater & dance']",219,1243
philosophy,Elegy for Peter,Bruce Weigl,"That night we drank warm whiskey in our parked car beyond woods now lost to the suburbs, I fell in love with you. What waited was the war like a bloody curtain, and a righteous moment when the lovely boy’s spine was snapped, then the long falling into hell. But lately, you’ve been calling me back through the years of bitter silence to tell me of another river of blood and of the highland’s howl at dusk of human voices blasted into ecstasy. That night in sweet Lorain we drank so long and hard we raised ourselves above the broken places, mill fires burning red against the sky. Why is there no end to this unraveling.","['living', 'philosophy']",116,621
philosophy,The Campus on the Hill,W. D. Snodgrass,"Up the reputable walks of old established trees They stalk, children of the nouveaux riches; chimes Of the tall Clock Tower drench their heads in blessing: “I don't wanna play at your house; I don't like you any more.” My house stands opposite, on the other hill, Among meadows, with the orchard fences down and falling; Deer come almost to the door. You cannot see it, even in this clearest morning. White birds hang in the air between Over the garbage landfill and those homes thereto adjacent, Hovering slowly, turning, settling down Like the flakes sifting imperceptibly onto the little town In a waterball of glass. And yet, this morning, beyond this quiet scene, The floating birds, the backyards of the poor, Beyond the shopping plaza, the dead canal, the hillside lying tilted in the air, Tomorrow has broken out today: Riot in Algeria, in Cyprus, in Alabama; Aged in wrong, the empires are declining, And China gathers, soundlessly, like evidence. What shall I say to the young on such a morning?— Mind is the one salvation?—also grammar?— No; my little ones lean not toward revolt. They Are the Whites, the vaguely furiously driven, who resist Their souls with such passivity As would make Quakers swear. All day, dear Lord, all day They wear their godhead lightly. They look out from their hill and say, To themselves, “We have nowhere to go but down; The great destination is to stay.” Surely the nations will be reasonable; They look at the world—don't they?—the world's way? The clock just now has nothing more to say.","['living', 'activities', 'school & learning', 'philosophy', 'social commentaries', 'history & politics', 'money & economics']",263,1532
philosophy,The Children,Mark Jarman,"The children are hiding among the raspberry canes. They look big to one another, the garden small. Already in their mouths this soft fruit That lasts so briefly in the supermarket Tastes like the past. The gritty wall, Behind the veil of leaves, is hollow. There are yellow wasps inside it. The children know. They know the wall is hard, although it hums. They know a lot and will not forget it soon. When did we forget? But we were never Children, never found where they were hiding And hid with them, never followed The wasp down into its nest With a fingertip that still tingles. We lie in bed at night, thinking about The future, always the future, always forgetting That it will be the past, hard and hollow, Veiled and humming, soon enough.","['living', 'time & brevity', 'nature', 'trees & flowers', 'philosophy']",135,746
philosophy,Dressing My Daughters,Mark Jarman,"One girl a full head taller Than the other—into their Sunday dresses. First, the slip, hardly a piece of fabric, Softly stitched and printed with a bud. I’m not their mother, and tangle, then untangle The whole cloth—on backwards, have to grab it Round their necks. But they know how to pull Arms in, a reflex of being dressed, And also, a child’s faith. The mass of stuff That makes the Sunday frocks collapses In my hands and finds its shape, only because They understand the drape of it— These skinny keys to intricate locks. The buttons are a problem For a surgeon. How would she connect These bony valves and stubborn eyelets? The filmy dress revolves in my blind fingers. The slots work one by one. And when they’re put together, Not like puppets or those doll-saints That bring tears to true believers, But living children, somebody’s real daughters, They do become more real. They say, “Stop it!” and “Give it back!” And “I don’t want to!” They’ll kiss A doll’s hard features, whispering, “I’m sorry.” I know just why my mother Used to worry. Your clothes don’t keep You close—it’s nakedness. Clad in my boots and holster, I would roam with my six-gun buddies. We dealt fake death to one another, Fell and rolled in filth and rose, Grimy with wounds, then headed home. But Sunday ... what was that tired explanation Given for wearing clothes that Scratched and shone and weighed like a slow hour? That we should shine—in gratitude. So, I give that explanation, undressing them, And wait for the result. After a day like Sunday, such a long one, When they lie down, half-dead, To be undone, they won’t help me. They cry, “It’s not my fault.”","['living', 'parenthood', 'philosophy', ""father's day""]",292,1648
